gene_name	Adult_1	Adult_2	Adult_3	Infant_1	Spring_1	Spring_2	Spring_3	Spring_4	tHIO_1	tHIO_2	tHIO_3
C2	0	0.09104211	0	4.2894034	0	0	0	0	0	0	0
CFB	0.7539176	5.3004956	5.4673758	4.0877695	0	0.81864643	0	0	0.95866543	0	0.12983781
SKIV2L	0	1.0910422	0	3.0877693	0	0	0	0	0	0.3896887	0
DOM3Z	0	3.898397	3.0888643	2.3508039	1.0846884	0.81864643	1.6698107	0	1.9586655	0	1.7148002
STK19	0	0	0	0	2.6696508	2.4036088	2.6698108	1.9390559	2.543628	1.9746512	2.9371927
TNXB	0	5.178505	3.574291	5.5987315	3.3070807	0.81864643	3.7572734	4.5240183	4.7660203	3.8491204	2.9371927
ATF6B	6.1633086	6.394823	4.7211323	5.788209	1.0846884	0.81864643	1.6698107	0	0	0.3896887	1.1298379
FKBPL	0	1.6760045	0	2.3508039	0	0	0	0	0	0	0
AGPAT1	1.33888	0	6.5084033	6.0137687	5.892043	6.326441	6.342236	5.8932524	7.1084127	6.599142	6.572781
RNF5P1	7.8572054	7.9736853	8.602986	7.5273924	7.7333455	8.57687	7.576701	7.6255565	8.434399	8.461151	8.066476
AGER	0	1.0910422	0	1.7658414	1.0846884	0	1.2547731	2.260984	0	0.3896887	0.12983781
PBX2	3.33888	2.898397	2.574291	3.5731962	2.6696508	2.1405745	2.9917388	3.260984	0.95866543	1.3896887	3.1298378
GPSM3	0	3.6760044	0	4.520729	2.8216538	2.9885714	2.6698108	1.5240184	3.2805936	1.9746512	2.7148004
HCG23	0	0	0	1.3508037	1.4997258	1.4036089	0.66981065	2.5240185	2.543628	2.7116168	2.1298378
HLA-DRA	11.640376	4.2609673	4.624917	9.993457	4.892043	6.4480033	0	0	1.9586655	5.434083	4.7148004
HLA-DRB5	5.146235	2.091042	4.0148635	0	0	0	0	0	0	0	0
HLA-DRB1	8.564489	11.901613	12.755976	3.8533041	5.143582	6.505147	4.5277915	4.582912	0.95866543	6.343885	4.5221553
HLA-DQA1	2.33888	0	9.561352	9.778466	1.4997258	3.278078	0	0	0	2.7116168	1.7148002
HLA-DQB1	0	1.6760045	8.425148	10.875019	0	3.1405745	0	0	0	0	1.1298379
HLA-DQA2	0.7539176	5.6760044	3.6738267	2.3508039	0	0	0	0	0	0	0
TAP2	5.8832006	5.8189626	2.574291	4.8951244	4.2001657	3.4036088	4.1292424	4.186983	0.95866543	3.5596137	4.7148004
HLA-DMB	0.7539176	5.8724017	0.7669362	4.466281	0	0	0	0	0	0	0
HLA-DMA	1.7539176	1.0910422	1.3518987	0.76584136	0	0	0	0	0	0	0
BRD2	3.9238424	5.4833593	2.766936	6.8951244	6.2001657	5.546567	6.0096607	6.0475802	6.889403	6.675091	6.339291
HLA-DOA	2.5612724	6.1995664	5.052338	1.7658414	0	0	0	0	0	0	0
HLA-DPA1	2.5612724	2.4129703	0.7669362	1.7658414	0	0	0	0	0	0.3896887	0
HLA-DPB1	11.669423	2.4129703	10.9981575	7.4096975	0	0	0	0	0.95866543	0	0
RXRB	3.4543571	0.09104211	3.2263677	0	2.9591575	3.278078	1.9917388	0.9390559	1.9586655	2.974651	3.9371927
VPS52	1.33888	0.09104211	0.7669362	4.5731964	0	0	0	0	0	0	0.12983781
RPS18	3.660808	0.09104211	3.6738267	1.7658414	2.4997258	3.9885714	1.2547731	2.7464108	4.2805934	4.1970434	4.589269
B3GALT4	0	0	0	2.3508039	0	0	0	0	0	0.3896887	0
WDR46	0	3.6760044	0	5.466281	4.499726	4.4625025	3.2547731	4.582912	4.6591053	4.7820063	5.2997627
TAPBP	5.180182	4.9979324	5.258789	4.350804	4.4539223	3.4036088	4.879264	4.462618	4.6591053	4.0901284	3.8302774
ZBTB22	0	0	0	3.8533041	0.49972585	0	0	0	0.95866543	0.3896887	0
DAXX	1.7539176	3.9979327	3.2263677	2.9357665	3.8216538	2.9885714	3.2547731	3.5240185	5.3509827	4.637616	4.377765
KIFC1	0	0	0	1.3508037	0	0	0	0.9390559	0	0	0.12983781
PHF1	6.1633086	6.5339856	5.9763894	5.9752946	5.4539223	5.8186464	6.027363	5.821699	6.8166466	6.579513	5.589269
SYNGAP1	0	3.260967	0.7669362	3.8533041	2.3070807	2.4036088	2.6698108	3.108981	2.543628	0	3.1298378
ZBTB9	1.7539176	3.4129703	2.936861	2.9357665	3.9591575	2.1405745	2.2547731	3.8459466	1.9586655	3.8491204	3.2997627
BAK1	10.371385	10.220325	10.476882	8.424053	8.592483	9.3303995	8.320863	8.356909	9.19707	9.131156	8.49616
ITPR3	11.726179	11.935355	12.086043	10.30984	11.49408	9.498127	11.379325	11.368463	9.239436	10.673934	11.004819
MNF1	7.862442	7.784529	8.01011	7.760195	8.027203	9.338283	8.161664	8.042344	9.746568	9.19382	9.006354
IP6K3	5.1114697	5.091042	3.0888643	5.1233935	4.821654	4.066574	2.8397357	3.3984876	4.418097	4.3896885	3.8302774
LEMD2	10.058839	9.988888	10.061557	9.44708	9.6870775	9.047465	9.726448	9.575681	10.681473	10.490351	10.136865
MLN	10.396872	9.655191	10.750643	9.11457	11.717986	13.089672	10.152618	10.701438	10.652152	11.746691	11.668511
HMGA1	11.999173	11.697447	12.149019	11.332847	11.649156	11.781904	11.828735	11.510809	11.163237	12.108221	12.492056
C6orf1	7.426343	7.0217795	7.0888643	7.2170525	6.848454	7.5260057	6.2697234	6.430909	8.551123	7.54956	7.2997627
NUDT3	5.426343	5.2609673	5.4107924	6.0137687	5.522094	5.1040487	4.8397355	5.462618	6.0461283	5.4771514	5.884725
RPS10	4.7081137	3.898397	3.0888643	2.9357665	4.143582	4.725537	3.5767012	3.8459466	4.418097	5.2476697	5.2173004
PACSIN1	3.660808	4.898397	2.766936	4.466281	1.0846884	0	0	0	3.543628	0.3896887	2.1298378
SPDEF	7.196861	6.8724017	8.755621	6.350804	7.533149	5.546567	5.502701	5.7204156	5.0461283	5.2476697	6.5561028
C6orf106	11.241757	11.204784	11.617905	10.818409	11.029157	10.467004	11.21574	11.108981	10.518998	11.272332	11.045717
SNRPC	9.141934	9.006922	9.510088	8.8638735	9.150778	10.145076	9.266001	9.324919	10.384931	10.198653	9.907915
UHRF1BP1	7.9087358	8.19433	8.407181	8.520729	8.234435	6.9271708	8.185511	8.205842	7.38493	8.103934	8.101381
TAF11	8.669797	8.742094	8.872845	8.660659	8.8484535	9.553356	8.931906	8.800143	9.289582	9.18735	8.802263
ANKS1A	9.556434	10.02768	9.561352	10.341381	10.078098	8.546567	10.127192	10.351625	9.865556	10.0479	10.065002
SCUBE3	3.0758455	4.41297	3.2263677	6.5860205	6.4770055	4.725537	6.8497195	7.611481	8.883478	7.4120564	8.078205
ZNF76	8.654784	8.832509	8.679826	8.757363	8.730947	8.998555	8.509014	8.639496	8.865556	8.790568	8.751889
DEF6	8.687608	8.590888	8.399931	8.229365	7.382369	7.0183187	7.1933727	6.797037	7.1084127	6.9132504	7.269389
PPARD	9.057698	9.305361	9.012488	9.196294	9.194954	7.9885716	9.44953	9.350567	9.868559	9.618507	9.742706
FANCE	6.8307333	6.7203984	6.6976733	7.051244	7.351475	7.725537	7.741273	7.446851	7.740025	8.471838	8.2947445
RPL10A	11.405866	11.358414	11.626082	11.274131	11.633189	12.8262	11.791991	11.520727	12.570151	12.338786	12.508133
TEAD3	9.495384	9.378755	9.2467165	10.43384	10.161504	9.6859255	10.433853	10.655018	11.410907	11.174323	10.990925
TULP1	0.7539176	2.091042	0	2.3508039	2.3070807	2.9885714	2.9917388	3.260984	3.7660203	4.9132504	2.7148004
FKBP5	10.145161	12.075105	11.88328	8.500551	6.699398	6.193686	6.6921782	6.680523	6.7660203	6.320426	6.668997
ARMC12	0.7539176	2.4129703	1.3518987	2.7658415	0	1.8186464	0	1.5240184	2.543628	1.9746512	2.4517658
CLPS	0	0	0	0	5.1144357	3.1405745	2.4771657	1.5240184	1.9586655	3.5596137	3.4517658
SRPK1	9.884488	9.720399	10.231482	9.514034	9.710397	9.298427	9.63126	9.653301	8.0139475	8.665813	9.269389
SLC26A8	2.0758455	2.6760044	2.0888643	1.7658414	2.3070807	1.8186464	2.2547731	2.7464108	0	0	1.1298379
MAPK14	10.157994	10.368329	10.682816	9.980161	10.393785	10.3303995	10.278066	10.324919	9.372293	9.873505	9.587218
MAPK13	10.815964	10.697447	11.054071	9.457585	10.88397	11.261071	10.735227	10.66101	9.239436	10.964282	10.718553
BRPF3	9.66531	9.909624	10.215053	9.657625	10.015426	8.638825	10.085552	10.120208	9.700132	10.235179	10.199959
PNPLA1	4.7081137	4.178505	3.854399	3.225273	3.2001655	3.9061093	3.3702505	4.108981	0	4.84912	0.12983781
C6orf222	8.654784	7.5339856	8.238611	7.2815413	8.136351	7.2532744	8.697717	8.088803	5.418097	5.434083	6.469688
ETV7	8.624282	7.991909	8.282636	6.7200375	7.448093	7.8575654	7.8596354	7.713843	6.7915554	7.9896016	7.1522055
KCTD20	9.756733	9.763468	9.73848	10.448836	10.015426	10.350028	10.122052	10.408698	10.657371	9.518971	9.884726
STK38	10.441293	10.527754	10.548296	10.167788	10.559746	10.0677595	10.5440235	10.342068	9.813534	10.232039	10.229185
SRSF3	10.7900915	10.629231	10.834371	10.818409	10.754164	11.302463	10.919517	10.962117	10.087949	10.359795	10.613653
CDKN1A	12.685209	12.213547	13.1042795	10.165653	11.503946	11.923573	12.012163	11.754439	11.592568	12.640284	11.037479
CPNE5	6.9238424	7.2609673	7.1678157	6.0877695	5.9091167	5.749384	5.342236	5.224458	5.6591053	6.033545	5.8302774
PPIL1	8.154797	7.8525934	8.535121	8.384227	8.657073	9.526006	8.576701	8.787679	9.524719	9.275385	9.688258
C6orf89	10.456956	10.731287	10.822219	10.847324	10.74706	10.194772	10.779641	10.841431	10.789972	10.371256	10.526443
PI16	6.468163	7.606742	5.4107924	4.225273	2.6696508	6.689011	6.384056	4.98345	7.5436277	8.197043	4.9878187
MTCH1	11.350574	11.262218	11.614777	11.089459	11.333406	11.758593	11.090823	11.289443	12.376518	11.867952	11.78671
FGD2	7.82538	8.062586	7.5016456	8.4903555	4.023288	3.278078	1.6698107	1.9390559	0	3.8491204	3.5892694
PIM1	11.428992	11.197605	10.676829	10.151704	9.565815	9.60818	10.375443	10.106474	9.262446	10.182479	9.56238
TMEM217	5.6365604	5.178505	4.6738267	1.7658414	2.0846884	3.5190861	2.4771657	1.9390559	1.9586655	2.974651	2.9371927
TBC1D22B	9.135461	8.742094	9.197389	7.8047605	8.139971	7.9166784	8.04485	7.6255565	8.035481	8.15124	8.024655
RNF8	8.261712	8.0510435	8.20988	7.960598	8.200166	8.193686	8.181563	7.7656045	8.087949	8.15124	8.238362
FTSJD2	9.515469	9.774036	9.554839	9.552111	9.406616	8.911404	9.5293455	9.544536	9.54738	9.618507	9.32213
CCDC167	6.776285	6.614604	6.9666085	6.6965785	7.1144357	8.28217	6.8497195	7.0989275	9.153422	8.372683	8.157743
MDGA1	5.3977737	7.421959	6.070717	7.8951244	6.9426694	5.7959266	7.018539	7.287784	7.8413086	7.1970434	7.32951
ZFAND3	10.531995	10.556608	10.880027	10.614465	10.631583	10.09011	10.502701	10.771154	11.307394	10.923991	10.946021
BTBD9	8.71392	8.936532	9.197389	8.510675	8.644384	7.2280374	8.363297	8.52777	7.8413086	8.004398	8.438177
GLO1	10.809877	10.585897	11.062131	9.954431	9.935396	10.977256	10.100264	10.251939	10.11095	9.747241	9.750057
GLP1R	0.7539176	1.0910422	0	1.7658414	4.023288	1.8186464	0	1.5240184	0	1.3896887	0
SAYSD1	7.8466744	7.7420936	7.74993	7.5796227	7.857278	8.145076	7.4707103	7.6394954	7.7660203	7.711617	7.6055713
KCNK5	11.392806	11.508368	12.081236	8.94575	10.324684	9.422273	8.819558	8.866834	7.889403	9.616101	9.558198
KCNK17	4.277479	4.614604	3.936861	3.7658415	5.5871887	5.2109637	4.1292424	4.5240183	5.4822273	5.2965794	6.0124807
KCNK16	3.5612724	3.9979327	3.3518987	4.0137687	7.1290827	7.008471	4.917738	5.7204156	5.206593	6.9896016	7.060575
KIF6	2.5612724	2.4129703	1.7669362	2.5731962	1.4997258	1.4036089	1.6698107	1.9390559	2.9586654	0.3896887	1.1298379
DAAM2	9.403173	9.827444	9.403561	12.004544	10.740518	9.965852	10.718979	11.303738	12.195875	10.984014	11.396039
MOCS1	9.408553	9.1705265	9.282636	8.032628	8.196693	8.176198	8.52156	8.497477	8.0139475	7.8159533	7.2997627
LRFN2	1.7539176	3.091042	1.3518987	3.3508039	3.2001655	0	2.8397357	3.6394956	3.543628	3.1970437	4.5221553
UNC5CL	10.758841	10.473666	10.505873	9.3638935	10.559746	10.730787	10.852825	10.82399	9.056698	10.856275	9.107118
TSPO2	4.5612726	2.091042	4.5218234	0.76584136	2.0846884	3.6260014	2.4771657	2.5240185	0	3.974651	3.1298378
APOBEC2	6.3977737	6.220325	6.0888643	5.225273	5.2546134	6.6766276	6.4511704	6.088803	5.0461283	6.711617	4.7148004
C6orf130	8.923842	8.657096	9.007728	8.376866	8.718894	8.879342	8.652804	8.50511	8.19707	8.61369	8.44272
NFYA	8.24577	8.50467	8.551571	8.78265	9.007521	8.458891	8.689402	8.454756	8.056698	8.539435	8.766462
LOC221442	5.2457705	6.5667753	4.5218234	4.2894034	4.357707	4.6260014	4.714205	3.260984	4.2805934	4.1970434	3.9371927
TREML1	2.0758455	1.6760045	0	2.3508039	0	0	0	0	0	0	0
TREM2	3.213349	4.2609673	4.3518987	3.0877693	4.084688	5.0281	0	0	0	4.637616	4.451766
TREML2	2.9238424	3.091042	3.4673758	3.8533041	0	0.81864643	3.1292422	0.9390559	0	0	0
TREM1	1.7539176	4.5504737	1.3518987	3.8533041	0.49972585	0	0	0	0	0	0
NCR2	3.0758455	1.6760045	1.7669362	3.225273	0	0	0	0	0	0	0
FOXP4	9.774898	9.896786	10.192152	10.6018915	11.507104	10.71043	11.840987	11.838413	11.374407	12.344249	11.8384905
MDFI	4.277479	4.178505	2.574291	8.11457	8.077155	8.960753	8.310056	8.611482	11.921561	10.076189	9.83201
TFEB	8.450885	8.11341	8.193201	8.434727	8.985555	9.071312	9.863336	9.322761	8.376518	10.376953	9.072352
PGC	2.9238424	0	0	5.051244	9.584535	4.772843	0.66981065	0.9390559	1.9586655	2.7116168	2.7148004
FRS3	6.1114697	6.3578286	6.2098794	6.842657	6.5550084	6.9166784	6.04485	6.331373	7.686586	6.729539	6.589269
PRICKLE4	6.5352774	6.98586	6.226368	6.8951244	6.892043	5.8410144	6.681038	6.296608	7.14849	7.171048	6.7591944
TOMM6	10.085954	9.904823	10.067288	9.862556	9.6870775	10.649954	9.705984	9.668676	10.657371	10.50863	10.3954525
USP49	3.0758455	2.6760044	3.936861	4.520729	4.54412	2.4036088	4.424698	4.3984876	4.6591053	4.3896885	4.377765
MED20	8.128957	7.8052874	8.070717	8.208785	8.535899	8.740487	8.262268	8.265486	7.853483	7.824317	8.509216
BYSL	7.1202397	7.178505	6.8003592	7.225273	7.5276318	7.1761985	7.1127543	7.6737657	7.8166466	8.164475	8.179687
CCND3	10.309465	9.919179	10.179506	9.628479	10.1153555	10.388502	9.990611	10.002451	10.218409	10.235179	9.938802
TAF8	9.008946	8.911221	9.005341	8.617591	9.186227	8.795926	9.271582	9.1288805	8.225451	9.20026	8.729751
C6orf132	10.262703	10.78714	11.413045	8.009015	10.108905	9.00104	10.0317545	9.751233	8.401609	10.315985	10.000202
GUCA1A	2.0758455	2.091042	3.574291	4.225273	0	0	1.9917388	3.260984	3.7660203	1.3896887	1.1298379
GUCA1B	4.001845	3.260967	2.0888643	3.7658415	3.8216538	4.4625025	3.8397357	2.939056	5.713553	4.7820063	3.9371927
MRPS10	8.739759	8.03941	8.336792	8.204633	8.385422	9.013403	8.247239	8.390267	8.262446	7.982146	8.201301
TRERF1	7.196861	7.8525934	7.3518987	8.483518	7.382369	6.5868306	7.8596354	7.8155727	8.316217	7.6280932	8.185121
UBR2	9.9982815	9.92867	10.036063	9.555375	9.576542	9.003522	9.569167	9.512703	7.672911	8.428608	8.585165
PRPH2	4.33888	5.220325	4.5218234	6.241575	0.49972585	3.5190861	3.3702505	2.7464108	4.418097	3.3896887	1.1298379
ATP6V0CP3	0	0	1.3518987	1.3508037	0	0	0	0	0	0	0
TBCC	8.31616	8.204784	8.541723	8.431177	8.573867	9.247006	8.079202	8.618536	9.262446	8.978403	8.854352
KIAA0240	8.273554	8.66847	8.631123	8.7658415	8.546849	6.8410144	8.489989	8.238264	7.401609	7.8409	8.018581
RPL7L1	7.323773	7.683499	7.870224	7.7826495	8.035001	8.126986	7.8497195	8.078608	8.003059	7.936583	8.012481
C6orf226	6.020704	5.8459296	5.2904983	5.874366	5.9259906	7.3104997	5.576701	5.9163356	7.7788444	7.0761895	6.7148004
CNPY3	9.599407	9.37413	9.234542	9.565123	9.640555	9.875284	9.249126	9.342068	10.874545	10.301081	10.54769
PEX6	10.859171	9.653284	10.180564	9.20047	9.654544	9.471492	9.828421	9.697279	9.397457	10.044325	10.142463
PPP2R5D	10.781133	10.692813	10.773262	10.025584	10.201033	10.224852	10.558554	10.556523	10.923006	10.968061	10.502703
MEA1	9.302739	9.268461	9.5532055	9.305	9.420078	10.161832	9.230144	9.386139	10.622224	10.213056	10.0307045
KLHDC3	10.428992	10.231872	10.408085	10.625376	10.499726	11.338283	10.600548	10.638628	11.405748	10.811753	10.739017
RRP36	8.742602	8.487647	8.822219	8.362031	8.68955	9.4625025	8.852205	9.007834	9.133591	9.253875	8.943619
CUL7	8.970663	9.1864395	8.875461	9.247641	9.98857	9.156268	10.15161	10.142404	10.575214	10.31153	10.284656
MRPL2	9.289193	9.01882	9.079819	8.557004	8.718894	9.460698	8.811917	8.893252	9.631091	9.654131	9.138267
KLC4	11.434277	11.255321	11.788263	9.825186	10.822781	11.547842	11.460974	11.290547	10.756327	12.013113	10.840644
PTK7	8.17177	8.496183	7.885877	10.362031	10.783972	10.321478	10.778335	11.291651	13.277208	11.368399	12.154632
SRF	10.031205	10.000936	9.693233	11.210339	10.303857	9.230158	10.474749	10.76481	11.155882	11.072683	10.846657
CUL9	8.654784	8.970625	8.477742	8.8638735	8.971401	7.4333563	9.016324	9.068339	8.376518	8.993315	8.95956
C6orf108	10.571701	9.891942	10.429605	9.235483	9.68955	10.748645	10.02075	9.841431	10.208964	10.962389	10.438177
TTBK1	7.6668067	6.923932	6.453437	5.051244	3.8216538	2.8186464	3.9917388	3.5240185	2.543628	4.4771514	3.7148004
SLC22A7	4.3977737	1.6760045	2.0888643	1.3508037	0	2.1405745	4.576701	3.108981	0.95866543	4.5596137	0
CRIP3	5.6846547	4.898397	5.2904983	2.7658415	3.2001655	4.2109637	5.879264	5.7204156	3.543628	4.9746513	2.4517658
ZNF318	9.011306	9.235701	9.1156645	9.20047	9.130903	8.0281	9.421354	9.327073	8.853483	9.326326	9.141065
ABCC10	8.137622	8.562717	8.2507515	7.99466	8.541385	7.5121336	8.431362	8.553766	8.138575	8.742835	8.695891
DLK2	2.7539175	3.091042	3.574291	4.2894034	3.4997258	3.1405745	3.9177382	3.5240185	3.7660203	4.84912	4.129838
TJAP1	9.249773	9.099471	8.789304	8.728737	8.6264305	8.4625025	8.9082155	8.809421	9.482227	9.425862	9.35625
LRRC73	4.660808	4.2609673	2.936861	2.3508039	2.0846884	2.1405745	2.4771657	1.5240184	2.9586654	3.8491204	4.129838
YIPF3	10.774203	10.594868	10.912231	10.203593	10.754164	11.074855	10.562353	10.585614	11.786008	11.206673	11.214646
POLR1C	7.9036646	7.770522	7.6738267	7.4732003	7.892043	8.613062	7.6470904	7.6533012	8.087949	8.338056	8.48739
XPO5	8.648735	8.75282	8.862333	8.950717	9.170382	8.399847	9.299168	9.201151	8.733453	8.869469	9.647507
POLH	7.8092	8.02768	7.7725606	8.027936	7.785128	7.3578053	7.991739	7.9943385	8.458511	8.361232	8.3147135
GTPBP2	9.635032	9.511003	9.849085	9.358298	9.531772	9.719513	9.560075	9.367416	9.907033	9.855255	9.591317
MAD2L1BP	9.14838	8.653284	9.141975	8.305	8.773521	9.531174	8.5856905	8.815573	8.847408	8.893515	8.653399
RSPH9	3.213349	3.4129703	3.2263677	3.0877693	3.2001655	4.4625025	2.8397357	3.3984876	5.206593	4.84912	4.0367284
MRPS18A	9.591545	9.235701	9.453437	8.818409	9.165062	9.93499	9.07069	9.133813	9.524719	9.8264	9.59948
VEGFA	10.723304	10.861706	10.715303	9.923188	10.597099	9.873929	10.575197	10.144849	10.232461	10.435449	10.302265
C6orf223	4.001845	3.4129703	0.7669362	4.7200375	1.4997258	3.278078	0.66981065	1.9390559	3.9586654	3.1970437	2.1298378
MRPL14	9.368628	8.815556	9.203648	8.380551	9.191469	10.511262	9.2244	9.18223	10.218409	10.272332	10.023139
TMEM63B	9.806485	9.849265	10.056955	8.823833	9.6783905	8.849314	9.515301	9.301	9.45452	9.639987	9.773694
SLC29A1	8.770726	8.888703	7.8754606	10.579622	10.19843	9.716492	9.342236	9.655018	10.491995	9.8012	10.08839
HSP90AB1	12.636751	12.628746	12.384403	12.753461	12.79104	12.580821	12.674733	12.715283	12.4900465	12.73814	13.456408
SLC35B2	9.04163	9.10785	9.144147	9.436498	9.906994	10.392294	9.564629	9.678837	10.543628	10.18735	10.024655
NFKBIE	8.386912	7.590888	7.5548387	8.170982	7.7237277	8.298427	7.5277915	7.373684	8.376518	8.604008	7.981587
TMEM151B	3.7539175	5.791482	2.766936	6.069622	2.4997258	1.4036089	1.6698107	3.108981	0	3.1970437	1.7148002
TCTE1	1.7539176	0	1.7669362	0.76584136	0	1.4036089	0	1.9390559	1.9586655	1.3896887	2.1298378
AARS2	8.63656	8.839235	8.703574	8.480087	8.522094	6.9683933	8.692179	8.242837	8.271548	8.222579	8.884726
CDC5L	9.223559	9.212576	9.477742	9.471474	9.513746	9.234388	9.563112	9.557442	9.271548	9.500824	9.408287
SUPT3H	6.2457705	6.157131	6.4251475	6.547201	6.7665124	7.26159	6.7990937	6.553766	5.8655562	6.3896885	7.1522055
RUNX2	6.383274	6.9736853	6.3962927	6.1752324	4.499726	3.9061093	3.8397357	4.108981	4.2805934	4.1970434	2.9371927
CLIC5	10.7790575	10.591884	11.65187	9.034968	9.8834305	9.678182	10.305529	10.622928	7.418097	9.907358	8.625692
ENPP4	7.4192533	7.645631	8.133259	7.5406284	8.234435	8.483982	7.5090146	7.5463862	4.418097	5.8159533	5.6216908
ENPP5	4.84138	5.4833593	5.4673758	5.0137687	6.9259906	7.606549	5.669811	5.260984	4.418097	5.8159533	5.8022633
RCAN2	8.696432	8.731287	8.554839	8.722943	7.4770055	7.1040487	7.809362	7.713843	6.8655562	7.308552	7.6296835
CYP39A1	3.0758455	3.6760044	2.936861	6.3204303	3.9591575	4.1405745	3.6698108	4.026519	1.9586655	1.9746512	4.2173004
SLC25A27	5.0393195	6.8459296	3.4673758	6.648484	3.8920434	3.8186464	5.1933727	4.797037	4.7660203	5.033545	4.6533995
TDRD6	2.9238424	3.7914817	1.3518987	2.7658415	1.821654	0.81864643	0.66981065	0	0.95866543	0.3896887	0
PLA2G7	6.2133493	6.3004956	5.0888643	5.3805513	1.4997258	2.1405745	0	0	0	3.3896887	0.12983781
MEP1A	14.235338	14.082121	14.198826	12.221425	13.281495	13.540493	13.255477	13.460411	11.000324	13.242023	12.191209
GPR116	8.433397	9.255949	8.056955	9.076454	8.027203	7.9683933	6.8596354	6.70724	5.8166466	5.3896885	5.451766
GPR110	0	4.41297	4.9763894	1.7658414	3.8920434	3.725537	2.4771657	2.260984	0	1.9746512	0
TNFRSF21	10.012484	10.207386	10.316721	10.194201	9.62772	8.927171	10.004084	9.897609	8.652152	9.547035	8.729751
CD2AP	10.275518	10.142251	11.021965	9.443561	9.967331	9.302463	9.716934	9.656733	7.616877	8.845016	8.451766
GPR115	0	0	0	3.225273	5.803507	4.9479294	4.1933727	3.8459466	0	3.3896887	3.4517658
MUT	9.647219	9.970625	10.233522	9.143052	9.575205	9.682833	9.549394	9.514595	8.077606	8.675091	8.744548
CENPQ	5.0758457	3.9979327	4.4673758	5.1233935	5.7091794	6.418559	5.342236	5.1485095	5.206593	5.343885	5.259121
C6orf141	4.33888	3.9979327	3.936861	3.6727319	6.9259906	7.4480033	5.778335	5.746411	5.3509827	5.9132504	5.129838
RHAG	0	0	0	1.7658414	0	0	2.6698108	0	0	0	0
CRISP3	0.7539176	0.09104211	0	5.8951244	2.8216538	0	1.9917388	0	1.9586655	0	0.12983781
PKHD1	2.0758455	0	0.7669362	2.7658415	5.4066167	2.8186464	3.9177382	2.5240185	0.95866543	0.3896887	5.129838
MCM3	9.604104	9.75282	9.682816	10.438267	10.373939	9.894126	10.452808	10.446851	10.387026	10.486403	10.990925
PAQR8	10.574097	11.473125	11.795188	9.481803	10.408118	10.160721	10.492381	9.6167755	8.528521	9.707101	9.764648
EFHC1	7.7081137	7.930246	6.946845	7.3582983	7.789745	8.003522	7.4642267	7.1582246	7.6310906	7.033545	7.141065
TRAM2	10.214374	9.972156	10.611642	10.078724	10.429724	9.005999	10.540946	10.782192	10.560436	10.198653	10.518931
LOC730101	7.4404182	6.7775426	7.460423	7.771466	7.4363637	7.4333563	7.7305064	7.6737657	6.9810333	7.720606	7.7297506
TMEM14A	8.102646	7.784529	8.298318	7.5796227	7.704297	8.860306	7.9826937	7.746411	7.713553	8.004398	7.572781
GSTA7P	2.33888	1.0910422	2.0888643	1.7658414	0.49972585	0	2.4771657	0.9390559	0	1.9746512	1.1298379
GSTA2	9.635032	9.138166	10.175266	7.9104996	8.179206	9.37898	9.638477	9.390267	8.035481	10.384042	8.419857
GSTA1	12.374367	11.771401	12.293924	10.454092	10.968859	11.866793	11.718638	11.403602	10.093092	11.891028	10.471912
GSTA4	8.319971	8.408455	8.120083	8.829236	9.219114	9.632427	9.0317545	9.219827	9.462491	9.222579	9.2972555
ICK	8.753918	8.872402	8.789304	8.823833	10.170382	9.040234	9.37717	9.715489	8.883478	8.989601	9.44725
FBXO9	9.478432	9.353137	9.205728	9.725843	10.002558	10.63483	9.825893	10.179848	9.5916605	9.815953	9.581049
ELOVL5	8.702285	8.933393	8.038399	9.630028	9.0035515	9.042648	8.929554	9.68557	9.856511	8.4877205	9.32213
